date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:12	111457/111457	---M--	200	added ('OK')	image/png	etag:%227819c5a7-1b361-4ea8e44bcd57e%22	http://astera-led.com/images/video_image.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/video_image.png	(from http://astera-led.com/style.css)
20:42:38	706524/706524	---M--	200	added ('OK')	image/png	etag:%2278415d84-ac7dc-4f09e5cbf85e5%22	http://astera-led.com/images/home_green_lighting_banner.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/home_green_lighting_banner.png	(from http://astera-led.com/style.css)
20:42:38	284689/284689	---M--	200	added ('OK')	image/jpeg	etag:%2278f8a84f-45811-4e5f01edf3881%22	http://astera-led.com/images/wireless_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/wireless_banner.jpg	(from http://astera-led.com/style.css)
20:42:45	39590/39590	---M--	200	added ('OK')	image/png	etag:%227859acd9-9aa6-4e53ff58087a1%22	http://astera-led.com/images/home_small_last_picture.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/home_small_last_picture.png	(from http://astera-led.com/style.css)
20:42:46	408/408	---M--	200	added ('OK')	image/png	etag:%22783b76f7-198-4e53ff4231206%22	http://astera-led.com/images/download_btn.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/download_btn.png	(from http://astera-led.com/style.css)
20:42:48	12644/12644	---M--	200	added ('OK')	image/jpeg	etag:%2278f881c6-3164-4e53ff90a5033%22	http://astera-led.com/images/item_strip.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/item_strip.jpg	(from http://astera-led.com/style.css)
20:42:49	260/260	---M--	200	added ('OK')	image/png	etag:%227871670b-104-4e53ff8107990%22	http://astera-led.com/images/icon_folder.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_folder.png	(from http://astera-led.com/style.css)
20:42:49	456/456	---M--	200	added ('OK')	image/png	etag:%227871670c-1c8-4e53ff855d13a%22	http://astera-led.com/images/icon_heart.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_heart.png	(from http://astera-led.com/style.css)
20:42:50	888/888	---M--	200	added ('OK')	image/png	etag:%2278f4b4a9-378-4e53ff8b4ac65%22	http://astera-led.com/images/icon_product_wireless.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_product_wireless.png	(from http://astera-led.com/style.css)
20:42:50	566/566	---M--	200	added ('OK')	image/png	etag:%2278e8a288-236-4e53ff89d1c99%22	http://astera-led.com/images/icon_product_camera.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_product_camera.png	(from http://astera-led.com/style.css)
20:43:07	877486/877486	---M--	200	added ('OK')	image/jpeg	etag:%22785ad502-d63ae-4fd973e1901bd%22	http://astera-led.com/images/home_wireless_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/home_wireless_banner.jpg	(from http://astera-led.com/style.css)
20:43:09	356771/356771	---M--	200	added ('OK')	image/jpeg	etag:%2278f8defa-571a3-4e53ffff902be%22	http://astera-led.com/images/wireless_strip.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/wireless_strip.jpg	(from http://astera-led.com/style.css)
20:43:13	218406/218406	---M--	200	added ('OK')	image/jpeg	etag:%2278f881de-35526-4e53ffcab5a09%22	http://astera-led.com/images/products_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/products_banner.jpg	(from http://astera-led.com/style.css)
